"kcolletripp","2016-07-10 17:56:49 -0400","added photos"
"Kieran O'Driscoll","2016-07-10 21:53:56 +0000","Fix article_image_block.rb and more documentation"
"Kieran O'Driscoll","2016-07-10 20:57:36 +0000","Initial start at documentation and fixes to Admin Dashboards"
"Ryan Mak","2016-07-10 16:11:40 -0400","Added category images with text"
"swar8080","2016-07-09 18:25:16 -0400","Merge branch 'master' of https://github.com/UPOD-2016/UPOD"
"swar8080","2016-07-09 18:24:37 -0400","added mathjax and started working on equation block for article builder"
"kcolletripp","2016-07-09 17:16:13 -0400","Added ruby links so the categories lead to the article page, as a placeholder"
"kcolletripp","2016-07-09 17:03:57 -0400","added some links, cleaned it up a bit"
"kcolletripp","2016-07-09 16:05:32 -0400","cleaned up the page, fewer nested tags where possible"
"kcolletripp","2016-07-09 15:44:52 -0400","Merge branch 'master' of https://github.com/UPOD-2016/UPOD"
"kcolletripp","2016-07-09 15:44:27 -0400","fixed a bit"
"kcolletripp","2016-07-09 15:43:08 -0400","Wasn't sure if "articles" was for each article or an index page, commented previous items"
"WillDetlor","2016-07-09 19:41:53 +0000","Merge branch 'master' of https://github.com/UPOD-2016/UPOD"
"WillDetlor","2016-07-09 19:41:32 +0000","update categories index and show to include subcategories"
"kcolletripp","2016-07-09 15:14:59 -0400","Merge branch 'master' of https://github.com/UPOD-2016/UPOD"
"kcolletripp","2016-07-09 15:13:10 -0400","made categories page, needs images"
"Ryan Mak","2016-07-09 15:11:42 -0400","Added 6 images depicting categories"
"WillDetlor","2016-07-09 18:59:32 +0000","create DB and Models for Subcategories. Add in description and define foreign key relationship for category"
"chan6240","2016-07-09 06:37:45 +0000","Show all categories"
"chan6240","2016-07-09 05:58:20 +0000","Added category to Administrative"
"chan6240","2016-07-09 05:55:46 +0000","with show"
"chan6240","2016-07-09 05:47:44 +0000","Category model - Test Record created"
"chan6240","2016-07-09 05:45:16 +0000","Category model"
"chan6240","2016-07-09 05:45:02 +0000","Category model"
"Mike Roher","2016-07-09 02:32:32 +0000","start initial implementation of article and image link up"
"Mike Roher","2016-07-09 02:24:57 +0000","ignore uploads"
"Mike Roher","2016-07-09 02:24:24 +0000","fix merge conflicts"
"Mike Roher","2016-07-09 02:21:17 +0000","Initial Attempt At Image Uploads"
"Kieran O'Driscoll","2016-07-09 02:09:08 +0000","Install yard for documentation generation"
"kcolletripp","2016-07-08 14:02:07 -0400","fixed up header bar a bit"
"kcolletripp","2016-07-08 13:48:54 -0400","changed some padding for the categories"
"kcolletripp","2016-07-08 11:38:17 -0400","updated homepage to include a grid for categories, few QOL changes, WIP"
"Kieran O'Driscoll","2016-07-08 02:19:01 +0000","Update link_block dashboard for attribute change"
"Kieran O'Driscoll","2016-07-08 01:48:12 +0000","Generate more dashboards and update their views"
"Kieran O'Driscoll","2016-07-08 01:46:36 +0000","Generate more dashboards, update views"
"swar8080","2016-07-07 21:27:11 -0400","Merge branch 'master' of https://github.com/UPOD-2016/UPOD"
"swar8080","2016-07-07 21:26:34 -0400","link blocks are stored on article creation"
"rmoro","2016-07-07 19:59:01 -0400","rotating dials and oscillating levers"
"rmoro","2016-07-07 19:50:07 -0400","added the WLU auth server"
"Kieran O'Driscoll","2016-07-07 23:37:31 +0000","Remove contributors dashboard"
"Mike Roher","2016-07-07 23:19:31 +0000","fixing homepage"
"kcolletripp","2016-07-07 19:04:22 -0400","removed comments"
"kcolletripp","2016-07-07 19:00:44 -0400","Merge branch 'master' of https://github.com/UPOD-2016/UPOD"
"kcolletripp","2016-07-07 18:59:59 -0400","fixed up the home page, still a WIP"
"rmoro","2016-07-07 18:25:25 -0400","added some devise options"
"rmoro","2016-07-07 18:11:53 -0400","Added some views for user login"
"Kieran O'Driscoll","2016-07-07 04:50:41 +0000","Edit view of user dashboard"
"Kieran O'Driscoll","2016-07-07 04:45:54 +0000","Add inital admin panel"
"Kieran O'Driscoll","2016-07-07 03:06:39 +0000","Add comments to tests"
"Kieran O'Driscoll","2016-07-07 01:47:52 +0000","Add more testing and fix article_diagram_block.rb"
"Mike Roher","2016-07-07 01:19:44 +0000","added diagram table"
"Mike Roher","2016-07-07 01:12:41 +0000","sirtrevor small fixes"
"Mike Roher","2016-07-07 00:59:13 +0000","Merge branch 'master' of github.com:UPOD-2016/UPOD"
"Mike Roher","2016-07-07 00:59:04 +0000","added contributor method"
"rmoro","2016-07-06 20:52:54 -0400","removed migration mistake"
"Mike Roher","2016-07-07 00:46:02 +0000","Merge branch 'master' of github.com:UPOD-2016/UPOD"
"Mike Roher","2016-07-07 00:45:58 +0000","cleaning up html"
"rmoro","2016-07-06 19:59:43 -0400","Merge branch 'master' of https://github.com/UPOD-2016/UPOD"
"rmoro","2016-07-06 19:59:28 -0400","added a session model"
"Robert Morouney","2016-07-06 19:45:39 -0400","Update database.yml"
"Robert Morouney","2016-07-06 19:42:48 -0400","Update database.yml"
"rmoro","2016-07-06 19:22:01 -0400","database additions for users and session tracking"
"rmoro","2016-07-06 19:20:25 -0400","session tracking"
"rmoro","2016-07-06 19:19:19 -0400","adding session table"
"rmoro","2016-07-06 19:19:02 -0400","adding session table"
"rmoro","2016-07-06 16:58:43 -0400","added alert and notice areas to application layout"
"rmoro","2016-07-06 16:19:33 -0400","added user model and LDAP models"
"Mike Roher","2016-07-06 00:58:55 +0000","fixed merge conflicts"
"Mike Roher","2016-07-06 00:49:18 +0000","New Navbar, Updated Sir Trevor, Started Implmentation of Image Blcok"
"swar8080","2016-07-05 20:48:53 -0400","Added link blocks to article editor and changed the link_block model"
"Kieran O'Driscoll","2016-07-06 00:31:22 +0000","Migration to change acttable attributes"
"Mike Roher","2016-07-04 15:01:20 +0000","Fixing recent changes by various contributors - made tests pass, removed unused files, made new templates show content from database again instead of static content"
"Kieran O'Driscoll","2016-07-04 05:15:39 +0000","Fix Article_block_spec.rb"
"Kieran O'Driscoll","2016-07-04 05:12:46 +0000","Fix article_spec.rb"
"Kieran O'Driscoll","2016-07-04 05:11:08 +0000","Merge association_tests branch"
"Kieran O'Driscoll","2016-07-04 05:04:18 +0000","Add require line to rails helper"
"Kieran O'Driscoll","2016-07-04 04:55:54 +0000","Added MTI validations"
"swar8080","2016-07-03 22:05:40 -0400","added FactoryGirl gem for testing"
"Roman Lipisiy","2016-07-01 18:59:23 +0000","Remove some of the old javascript links to clean up pages"
"Roman Lipisiy","2016-07-01 18:50:32 +0000","Merge html pages and stylesheets from vapourware to ruby on rails"
"Mike Roher","2016-07-01 00:55:53 +0000","initial version of sir trevor working!!!!! model method might need minor refactoring later on but it works! we can now create articles!"
"Mike Roher","2016-07-01 00:25:43 +0000","removing about helper/controller as it was breaking the entire app"
"Kieran O'Driscoll","2016-06-29 19:24:55 +0000","Fix DB and Remove migration"
"Kieran O'Driscoll","2016-06-29 18:06:55 +0000","Add association and belongs to tests to RSpec"
"Kieran O'Driscoll","2016-06-28 21:58:33 +0000","Update Schema.db"
"Kieran O'Driscoll","2016-06-28 21:55:28 +0000","Fix Schema"
"Kieran O'Driscoll","2016-06-28 19:20:07 +0000","Merge branch 'rspec_testing'"
"Mike Roher","2016-06-28 15:49:38 +0000","Merge branch 'scaffold' of github.com:UPOD-2016/UPOD into scaffold"
"Mike Roher","2016-06-28 15:49:25 +0000","starting to integrate backend"
"Kieran O'Driscoll","2016-06-28 04:21:23 +0000","Migration for equation block table"
"WillDetlor","2016-06-27 23:28:40 -0400","Add routing for about page into rails version"
"Kieran O'Driscoll","2016-06-28 03:09:49 +0000","Update equation block .rb and spec"
"Kieran O'Driscoll","2016-06-28 02:55:23 +0000","Add comments for RSpec/Shoulda matcher tests"
"Kieran O'Driscoll","2016-06-27 21:31:01 +0000","Add more RSpec and Shoulda Matchers Tests"
"Kieran O'Driscoll","2016-06-27 21:06:11 +0000","Add Rspec Testing to models"
"Kieran O'Driscoll","2016-06-27 17:42:41 +0000","Install Rspec and Shoulda Matcher"
"Mike Roher","2016-06-26 18:07:57 +0000","merge with randy searcing"
"Mike Roher","2016-06-26 18:07:09 +0000","add sir trevor"
"rmoro","2016-06-24 16:42:20 -0400","updated article tet block"
"rmoro","2016-06-23 12:27:31 -0400","started to move elastic to module"
"Kieran O'Driscoll","2016-06-23 15:51:14 +0000","Add validations to models"
"Kieran O'Driscoll","2016-06-22 23:44:57 +0000","Add validations to models"
"Kieran O'Driscoll","2016-06-22 23:40:15 +0000","Add validations under models"
"rmoro","2016-06-22 16:24:39 -0400","+elastic search"
"rmoro","2016-06-22 15:54:58 -0400","Added gems for elasticsearch #blingbling"
"Mike Roher","2016-06-22 02:50:10 +0000","add interface to interact with blocks"
"Mike Roher","2016-06-22 02:17:34 +0000","add acts as list scoped"
"Mike Roher","2016-06-21 17:44:04 +0000","adding constants, links, and equations"
"Mike Roher","2016-06-20 20:20:51 +0000","establish relationship between article, articleblock and articletextblock"
"Mike Roher","2016-06-20 19:39:33 +0000","starting initial article nodes"
"swar8080","2016-06-05 15:51:35 -0400","Added tzinfo gem to fix rails s command for windows"
"rmoro","2016-06-01 16:26:34 -0400","Site is ready to be deployed with current frontend skeleton.  YOU MUST RUN bundle install then UPDATE config/database.yml and RUN rake db:create then RUN rails s to use"
"rmoro","2016-06-01 16:16:11 -0400","did a little more work on the scaffold. site is ready to be deployed after mysql is set up"
"rmoro","2016-06-01 14:18:25 -0400","basic framework scaffold"
